Name,Supplier,Fuel,Account,Bill Date,Due Date,Consumer,NMI,Site Address,From Date,To Date,Charge Group,Charge Description,Unit Of Measure,Charge Rate,DLF,TLF,Uplifted Rate,Quantity,Net Charge ($),GST ($),Total Charge ($),Information Only
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018019,5/02/2024,6/03/2024,89010262,80023564816,"1 Workshops AVE, MIDLAND WA",1/01/2024,31/01/2024,Network Transmission,Anytime Energy Charge - Electricity Network Weekday Shoulder,KWH,0.04196,,,0.04196,6,0.25,0.02,0.27,N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018019,5/02/2024,6/03/2024,89010262,80023564816,"1 Workshops AVE, MIDLAND WA",1/01/2024,31/01/2024,Network Transmission,Anytime Energy Charge - Electricity Network Weekday Peak,KWH,0.04715,,,0.04715,186,8.77,0.88,9.65,N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018019,5/02/2024,6/03/2024,89010262,80023564816,"1 Workshops AVE, MIDLAND WA",1/01/2024,31/01/2024,Network Distribution,Anytime Energy Charge - Electricity Network Weekend Offpeak,KWH,0.04813,,,0.04813,314,15.11,1.51,16.62,N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018019,5/02/2024,6/03/2024,89010262,80023564816,"1 Workshops AVE, MIDLAND WA",1/01/2024,31/01/2024,Network Distribution,Anytime Energy Charge - Electricity Network Weekday Offpeak,KWH,0.04813,,,0.04813,469,22.57,2.26,24.83,N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018019,5/02/2024,6/03/2024,89010262,80023564816,"1 Workshops AVE, MIDLAND WA",1/01/2024,31/01/2024,Network Distribution,Anytime Energy Charge - Electricity Network Weekday Shoulder,KWH,0.07694,,,0.07694,6,0.46,0.05,0.51,N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018019,5/02/2024,6/03/2024,89010262,80023564816,"1 Workshops AVE, MIDLAND WA",1/01/2024,31/01/2024,Network Distribution,Anytime Energy Charge - Electricity Network Weekday Peak,KWH,0.13424,,,0.13424,186,24.97,2.5,27.47,N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018019,5/02/2024,6/03/2024,89010262,80023564816,"1 Workshops AVE, MIDLAND WA",1/01/2024,31/01/2024,Environmental,STC Charge,KWH,0.00802,1.0496,1.0107,0.008508,975,8.29,0.83,9.12,N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018019,5/02/2024,6/03/2024,89010262,80023564816,"1 Workshops AVE, MIDLAND WA",1/01/2024,31/01/2024,Environmental,LGC Charge,KWH,0.00991,1.0496,1.0107,0.010513,975,10.25,1.02,11.27,N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018019,5/02/2024,6/03/2024,89010262,80023564816,"1 Workshops AVE, MIDLAND WA",1/01/2024,31/01/2024,Market,Ancillary Charge,KWH,0.01631,1.0496,1.0107,0.017302,975,16.86,1.69,18.55,N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018019,5/02/2024,6/03/2024,89010262,80023564816,"1 Workshops AVE, MIDLAND WA",1/01/2024,31/01/2024,Market,Market Fee,KWH,0.00181,1.0496,1.0107,0.00192,975,1.87,0.19,2.06,N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018019,5/02/2024,6/03/2024,89010262,80023564816,"1 Workshops AVE, MIDLAND WA",1/01/2024,31/01/2024,Energy,Off Peak Energy,KWH,0.0876,1.0496,1.0107,0.092929,705,65.52,6.55,72.07,N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018019,5/02/2024,6/03/2024,89010262,80023564816,"1 Workshops AVE, MIDLAND WA",1/01/2024,31/01/2024,Energy,Peak Energy,KWH,0.0935,1.0496,1.0107,0.099188,270,26.74,2.67,29.41,N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018019,5/02/2024,6/03/2024,89010262,80023564816,"1 Workshops AVE, MIDLAND WA",1/01/2024,31/01/2024,Other,Metering Service Charge M9,DAYS,0.02479,,,0.02479,31,0.77,0.08,0.85,N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018019,5/02/2024,6/03/2024,89010262,80023564816,"1 Workshops AVE, MIDLAND WA",1/01/2024,31/01/2024,Network Distribution,Fixed Charge,DAYS,2.28536,,,2.28536,31,70.85,7.08,77.93,N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018019,5/02/2024,6/03/2024,89010262,80023564816,"1 Workshops AVE, MIDLAND WA",1/01/2024,31/01/2024,Network Other,Metering Fixed Charge,DAYS,0.14743,,,0.14743,31,4.57,0.46,5.03,N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018019,5/02/2024,6/03/2024,89010262,80023564816,"1 Workshops AVE, MIDLAND WA",1/01/2024,31/01/2024,Network Distribution,Distribution Variable Demand Charge,KVA,0.0438,,,0.0438,67,2.93,0.29,3.22,N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018019,5/02/2024,6/03/2024,89010262,80023564816,"1 Workshops AVE, MIDLAND WA",1/01/2024,31/01/2024,Network Distribution,Transmission Variable Demand Charge,KVA,0.02997,,,0.02997,67,2.01,0.2,2.21,N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018019,5/02/2024,6/03/2024,89010262,80023564816,"1 Workshops AVE, MIDLAND WA",1/01/2024,31/01/2024,Other,Retail Service Charge,DAYS,1.99,,,1.99,31,61.69,6.17,67.86,N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018019,5/02/2024,6/03/2024,89010262,80023564816,"1 Workshops AVE, MIDLAND WA",1/01/2024,31/01/2024,Market,Capacity Charge,,,,,,,31.9,3.19,35.09,N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018020,18/01/2024,19/02/2024,89010264,80010106469,"Unit A/23 GREAT NORTHERN HWY, MIDLAND WA",1/11/2023,30/11/2023,Network Transmission,Anytime Energy Charge - Electricity Network Weekday Offpeak,KWH,0.03807,,,0.03807,1360,51.78,5.18,56.96,N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018020,18/01/2024,19/02/2024,89010264,80010106469,"Unit A/23 GREAT NORTHERN HWY, MIDLAND WA",1/11/2023,30/11/2023,Network Transmission,Anytime Energy Charge - Electricity Network Weekday Shoulder,KWH,0.04196,,,0.04196,940,39.44,3.94,43.38,N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018020,18/01/2024,19/02/2024,89010264,80010106469,"Unit A/23 GREAT NORTHERN HWY, MIDLAND WA",1/11/2023,30/11/2023,Network Transmission,Anytime Energy Charge - Electricity Network Weekday Peak,KWH,0.04715,,,0.04715,1436,67.71,6.77,74.48,N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018020,18/01/2024,19/02/2024,89010264,80010106469,"Unit A/23 GREAT NORTHERN HWY, MIDLAND WA",1/11/2023,30/11/2023,Network Transmission,Anytime Energy Charge - Electricity Network Weekend Offpeak,KWH,0.03807,,,0.03807,1384,52.69,5.27,57.96,N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018020,18/01/2024,19/02/2024,89010264,80010106469,"Unit A/23 GREAT NORTHERN HWY, MIDLAND WA",1/11/2023,30/11/2023,Network Distribution,Anytime Energy Charge - Electricity Network Weekday Offpeak,KWH,0.04813,,,0.04813,1360,65.46,6.55,72.01,N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018020,18/01/2024,19/02/2024,89010264,80010106469,"Unit A/23 GREAT NORTHERN HWY, MIDLAND WA",1/11/2023,30/11/2023,Network Distribution,Anytime Energy Charge - Electricity Network Weekday Shoulder,KWH,0.07694,,,0.07694,940,72.32,7.23,79.55,N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018020,18/01/2024,19/02/2024,89010264,80010106469,"Unit A/23 GREAT NORTHERN HWY, MIDLAND WA",1/11/2023,30/11/2023,Network Distribution,Anytime Energy Charge - Electricity Network Weekday Peak,KWH,0.13424,,,0.13424,1436,192.77,19.28,212.05,N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018020,18/01/2024,19/02/2024,89010264,80010106469,"Unit A/23 GREAT NORTHERN HWY, MIDLAND WA",1/11/2023,30/11/2023,Network Distribution,Anytime Energy Charge - Electricity Network Weekend Offpeak,KWH,0.04813,,,0.04813,1384,66.61,6.66,73.27,N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018020,18/01/2024,19/02/2024,89010264,80010106469,"Unit A/23 GREAT NORTHERN HWY, MIDLAND WA",1/11/2023,30/11/2023,Environmental,STC Charge,KWH,0.006516,1.0496,1.0107,0.006912,5120,35.39,3.54,38.93,N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018020,18/01/2024,19/02/2024,89010264,80010106469,"Unit A/23 GREAT NORTHERN HWY, MIDLAND WA",1/11/2023,30/11/2023,Environmental,LGC Charge,KWH,0.011044,1.0496,1.0107,0.011716,5120,59.99,6,65.99,N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018020,18/01/2024,19/02/2024,89010264,80010106469,"Unit A/23 GREAT NORTHERN HWY, MIDLAND WA",1/11/2023,30/11/2023,Market,Ancillary Charge,KWH,0.0128,1.0496,1.0107,0.013579,5120,69.53,6.95,76.48,N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018020,18/01/2024,19/02/2024,89010264,80010106469,"Unit A/23 GREAT NORTHERN HWY, MIDLAND WA",1/11/2023,30/11/2023,Market,Market Fee,KWH,0.00181,1.0496,1.0107,0.00192,5120,9.83,0.98,10.81,N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018020,18/01/2024,19/02/2024,89010264,80010106469,"Unit A/23 GREAT NORTHERN HWY, MIDLAND WA",1/11/2023,30/11/2023,Energy,Off Peak Energy,KWH,0.0876,1.0496,1.0107,0.092929,1870,173.71,17.37,191.08,N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018020,18/01/2024,19/02/2024,89010264,80010106469,"Unit A/23 GREAT NORTHERN HWY, MIDLAND WA",1/11/2023,30/11/2023,Energy,Peak Energy,KWH,0.0935,1.0496,1.0107,0.099188,3251,322.39,32.24,354.63,N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018020,18/01/2024,19/02/2024,89010264,80010106469,"Unit A/23 GREAT NORTHERN HWY, MIDLAND WA",1/11/2023,30/11/2023,Network Distribution,Fixed Charge,DAYS,2.28536,,,2.28536,30,68.56,6.86,75.42,N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018020,18/01/2024,19/02/2024,89010264,80010106469,"Unit A/23 GREAT NORTHERN HWY, MIDLAND WA",1/11/2023,30/11/2023,Network Other,Metering Fixed Charge,DAYS,0.14743,,,0.14743,30,4.42,0.44,4.86,N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018020,18/01/2024,19/02/2024,89010264,80010106469,"Unit A/23 GREAT NORTHERN HWY, MIDLAND WA",1/11/2023,30/11/2023,Network Distribution,Distribution Variable Demand Charge,KVA,0.0438,,,0.0438,863,37.8,3.78,41.58,N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018020,18/01/2024,19/02/2024,89010264,80010106469,"Unit A/23 GREAT NORTHERN HWY, MIDLAND WA",1/11/2023,30/11/2023,Network Distribution,Transmission Variable Demand Charge,KVA,0.02997,,,0.02997,863,25.86,2.59,28.45,N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018020,18/01/2024,19/02/2024,89010264,80010106469,"Unit A/23 GREAT NORTHERN HWY, MIDLAND WA",1/11/2023,30/11/2023,Other,Retail Service Charge,DAYS,1.99,,,1.99,30,59.7,5.97,65.67,N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018020,18/01/2024,19/02/2024,89010264,80010106469,"Unit A/23 GREAT NORTHERN HWY, MIDLAND WA",1/11/2023,30/11/2023,Market,Capacity Charge,,,,,,,181.67,18.17,199.84,N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018020,19/01/2024,19/02/2024,89010264,80010106469,"Unit A/23 GREAT NORTHERN HWY, MIDLAND WA",1/12/2023,31/12/2023,Network Transmission,Anytime Energy Charge - Electricity Network Weekday Offpeak,KWH,0.03807,,,0.03807,1489,56.69,5.67,62.36,N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018020,19/01/2024,19/02/2024,89010264,80010106469,"Unit A/23 GREAT NORTHERN HWY, MIDLAND WA",1/12/2023,31/12/2023,Network Transmission,Anytime Energy Charge - Electricity Network Weekday Shoulder,KWH,0.04196,,,0.04196,952,39.95,4,43.95,N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018020,19/01/2024,19/02/2024,89010264,80010106469,"Unit A/23 GREAT NORTHERN HWY, MIDLAND WA",1/12/2023,31/12/2023,Network Transmission,Anytime Energy Charge - Electricity Network Weekday Peak,KWH,0.04715,,,0.04715,1306,61.58,6.16,67.74,N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018020,19/01/2024,19/02/2024,89010264,80010106469,"Unit A/23 GREAT NORTHERN HWY, MIDLAND WA",1/12/2023,31/12/2023,Network Transmission,Anytime Energy Charge - Electricity Network Weekend Offpeak,KWH,0.03807,,,0.03807,1958,74.54,7.45,81.99,N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018020,19/01/2024,19/02/2024,89010264,80010106469,"Unit A/23 GREAT NORTHERN HWY, MIDLAND WA",1/12/2023,31/12/2023,Network Distribution,Anytime Energy Charge - Electricity Network Weekday Offpeak,KWH,0.04813,,,0.04813,1489,71.67,7.17,78.84,N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018020,19/01/2024,19/02/2024,89010264,80010106469,"Unit A/23 GREAT NORTHERN HWY, MIDLAND WA",1/12/2023,31/12/2023,Network Distribution,Anytime Energy Charge - Electricity Network Weekday Shoulder,KWH,0.07694,,,0.07694,952,73.25,7.32,80.57,N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018020,19/01/2024,19/02/2024,89010264,80010106469,"Unit A/23 GREAT NORTHERN HWY, MIDLAND WA",1/12/2023,31/12/2023,Network Distribution,Anytime Energy Charge - Electricity Network Weekday Peak,KWH,0.13424,,,0.13424,1306,175.32,17.53,192.85,N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018020,19/01/2024,19/02/2024,89010264,80010106469,"Unit A/23 GREAT NORTHERN HWY, MIDLAND WA",1/12/2023,31/12/2023,Network Distribution,Anytime Energy Charge - Electricity Network Weekend Offpeak,KWH,0.04813,,,0.04813,1958,94.24,9.42,103.66,N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018020,19/01/2024,19/02/2024,89010264,80010106469,"Unit A/23 GREAT NORTHERN HWY, MIDLAND WA",1/12/2023,31/12/2023,Environmental,STC Charge,KWH,0.006516,1.0496,1.0107,0.006912,5705,39.43,3.94,43.37,N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018020,19/01/2024,19/02/2024,89010264,80010106469,"Unit A/23 GREAT NORTHERN HWY, MIDLAND WA",1/12/2023,31/12/2023,Environmental,LGC Charge,KWH,0.011044,1.0496,1.0107,0.011716,5705,66.84,6.68,73.52,N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018020,19/01/2024,19/02/2024,89010264,80010106469,"Unit A/23 GREAT NORTHERN HWY, MIDLAND WA",1/12/2023,31/12/2023,Market,Ancillary Charge,KWH,0.01135,1.0496,1.0107,0.01204,5705,68.69,6.87,75.56,N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018020,19/01/2024,19/02/2024,89010264,80010106469,"Unit A/23 GREAT NORTHERN HWY, MIDLAND WA",1/12/2023,31/12/2023,Market,Market Fee,KWH,0.00181,1.0496,1.0107,0.00192,5705,10.95,1.1,12.05,N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018020,19/01/2024,19/02/2024,89010264,80010106469,"Unit A/23 GREAT NORTHERN HWY, MIDLAND WA",1/12/2023,31/12/2023,Energy,Off Peak Energy,KWH,0.0876,1.0496,1.0107,0.092929,2146,199.38,19.94,219.32,N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018020,19/01/2024,19/02/2024,89010264,80010106469,"Unit A/23 GREAT NORTHERN HWY, MIDLAND WA",1/12/2023,31/12/2023,Energy,Peak Energy,KWH,0.0935,1.0496,1.0107,0.099188,3559,352.96,35.3,388.26,N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018020,19/01/2024,19/02/2024,89010264,80010106469,"Unit A/23 GREAT NORTHERN HWY, MIDLAND WA",1/12/2023,31/12/2023,Network Distribution,Fixed Charge,DAYS,2.28536,,,2.28536,31,70.85,7.08,77.93,N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018020,19/01/2024,19/02/2024,89010264,80010106469,"Unit A/23 GREAT NORTHERN HWY, MIDLAND WA",1/12/2023,31/12/2023,Network Other,Metering Fixed Charge,DAYS,0.14743,,,0.14743,31,4.57,0.46,5.03,N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018020,19/01/2024,19/02/2024,89010264,80010106469,"Unit A/23 GREAT NORTHERN HWY, MIDLAND WA",1/12/2023,31/12/2023,Network Distribution,Distribution Variable Demand Charge,KVA,0.0438,,,0.0438,874,38.28,3.83,42.11,N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018020,19/01/2024,19/02/2024,89010264,80010106469,"Unit A/23 GREAT NORTHERN HWY, MIDLAND WA",1/12/2023,31/12/2023,Network Distribution,Transmission Variable Demand Charge,KVA,0.02997,,,0.02997,874,26.19,2.62,28.81,N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018020,19/01/2024,19/02/2024,89010264,80010106469,"Unit A/23 GREAT NORTHERN HWY, MIDLAND WA",1/12/2023,31/12/2023,Other,Retail Service Charge,DAYS,1.99,,,1.99,31,61.69,6.17,67.86,N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018020,19/01/2024,19/02/2024,89010264,80010106469,"Unit A/23 GREAT NORTHERN HWY, MIDLAND WA",1/12/2023,31/12/2023,Market,Capacity Charge,,,,,,,187.8,18.78,206.58,N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018020,2/02/2024,5/03/2024,89010264,80010106469,"Unit A/23 GREAT NORTHERN HWY, MIDLAND WA",1/01/2024,31/01/2024,Network Transmission,Anytime Energy Charge - Electricity Network Weekend Offpeak,KWH,0.03807,,,0.03807,2057,78.31,7.83,86.14,N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018020,2/02/2024,5/03/2024,89010264,80010106469,"Unit A/23 GREAT NORTHERN HWY, MIDLAND WA",1/01/2024,31/01/2024,Network Transmission,Anytime Energy Charge - Electricity Network Weekday Offpeak,KWH,0.03807,,,0.03807,2040,77.66,7.77,85.43,N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018020,2/02/2024,5/03/2024,89010264,80010106469,"Unit A/23 GREAT NORTHERN HWY, MIDLAND WA",1/01/2024,31/01/2024,Network Transmission,Anytime Energy Charge - Electricity Network Weekday Shoulder,KWH,0.04196,,,0.04196,1207,50.65,5.06,55.71,N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018020,2/02/2024,5/03/2024,89010264,80010106469,"Unit A/23 GREAT NORTHERN HWY, MIDLAND WA",1/01/2024,31/01/2024,Network Transmission,Anytime Energy Charge - Electricity Network Weekday Peak,KWH,0.04715,,,0.04715,1753,82.65,8.26,90.91,N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018020,2/02/2024,5/03/2024,89010264,80010106469,"Unit A/23 GREAT NORTHERN HWY, MIDLAND WA",1/01/2024,31/01/2024,Network Distribution,Anytime Energy Charge - Electricity Network Weekend Offpeak,KWH,0.04813,,,0.04813,2057,99,9.9,108.9,N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018020,2/02/2024,5/03/2024,89010264,80010106469,"Unit A/23 GREAT NORTHERN HWY, MIDLAND WA",1/01/2024,31/01/2024,Network Distribution,Anytime Energy Charge - Electricity Network Weekday Offpeak,KWH,0.04813,,,0.04813,2040,98.19,9.82,108.01,N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018020,2/02/2024,5/03/2024,89010264,80010106469,"Unit A/23 GREAT NORTHERN HWY, MIDLAND WA",1/01/2024,31/01/2024,Network Distribution,Anytime Energy Charge - Electricity Network Weekday Shoulder,KWH,0.07694,,,0.07694,1207,92.87,9.29,102.16,N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018020,2/02/2024,5/03/2024,89010264,80010106469,"Unit A/23 GREAT NORTHERN HWY, MIDLAND WA",1/01/2024,31/01/2024,Network Distribution,Anytime Energy Charge - Electricity Network Weekday Peak,KWH,0.13424,,,0.13424,1753,235.32,23.53,258.85,N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018020,2/02/2024,5/03/2024,89010264,80010106469,"Unit A/23 GREAT NORTHERN HWY, MIDLAND WA",1/01/2024,31/01/2024,Environmental,STC Charge,KWH,0.00802,1.0496,1.0107,0.008508,7057,60.04,6,66.04,N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018020,2/02/2024,5/03/2024,89010264,80010106469,"Unit A/23 GREAT NORTHERN HWY, MIDLAND WA",1/01/2024,31/01/2024,Environmental,LGC Charge,KWH,0.00991,1.0496,1.0107,0.010513,7057,74.19,7.42,81.61,N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018020,2/02/2024,5/03/2024,89010264,80010106469,"Unit A/23 GREAT NORTHERN HWY, MIDLAND WA",1/01/2024,31/01/2024,Market,Ancillary Charge,KWH,0.01328,1.0496,1.0107,0.014088,7057,99.41,9.94,109.35,N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018020,2/02/2024,5/03/2024,89010264,80010106469,"Unit A/23 GREAT NORTHERN HWY, MIDLAND WA",1/01/2024,31/01/2024,Market,Market Fee,KWH,0.00181,1.0496,1.0107,0.00192,7057,13.55,1.36,14.91,N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018020,2/02/2024,5/03/2024,89010264,80010106469,"Unit A/23 GREAT NORTHERN HWY, MIDLAND WA",1/01/2024,31/01/2024,Energy,Off Peak Energy,KWH,0.0876,1.0496,1.0107,0.092929,2478,230.3,23.03,253.33,N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018020,2/02/2024,5/03/2024,89010264,80010106469,"Unit A/23 GREAT NORTHERN HWY, MIDLAND WA",1/01/2024,31/01/2024,Energy,Peak Energy,KWH,0.0935,1.0496,1.0107,0.099188,4578,454.13,45.41,499.54,N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018020,2/02/2024,5/03/2024,89010264,80010106469,"Unit A/23 GREAT NORTHERN HWY, MIDLAND WA",1/01/2024,31/01/2024,Network Distribution,Fixed Charge,DAYS,2.28536,,,2.28536,31,70.85,7.08,77.93,N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018020,2/02/2024,5/03/2024,89010264,80010106469,"Unit A/23 GREAT NORTHERN HWY, MIDLAND WA",1/01/2024,31/01/2024,Network Other,Metering Fixed Charge,DAYS,0.14743,,,0.14743,31,4.57,0.46,5.03,N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018020,2/02/2024,5/03/2024,89010264,80010106469,"Unit A/23 GREAT NORTHERN HWY, MIDLAND WA",1/01/2024,31/01/2024,Network Distribution,Distribution Variable Demand Charge,KVA,0.0438,,,0.0438,1140,49.93,4.99,54.92,N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018020,2/02/2024,5/03/2024,89010264,80010106469,"Unit A/23 GREAT NORTHERN HWY, MIDLAND WA",1/01/2024,31/01/2024,Network Distribution,Transmission Variable Demand Charge,KVA,0.02997,,,0.02997,1140,34.17,3.42,37.59,N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018020,2/02/2024,5/03/2024,89010264,80010106469,"Unit A/23 GREAT NORTHERN HWY, MIDLAND WA",1/01/2024,31/01/2024,Other,Retail Service Charge,DAYS,1.99,,,1.99,31,61.69,6.17,67.86,N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018020,2/02/2024,5/03/2024,89010264,80010106469,"Unit A/23 GREAT NORTHERN HWY, MIDLAND WA",1/01/2024,31/01/2024,Market,Capacity Charge,,,,,,,193.89,19.39,213.28,N
Accounts Payable,ALINTA ENERGY,ELEC,80018021,18/01/2024,19/02/2024,89010263,80022035033,"Unit 13/190 CAMBRIDGE ST, WEMBLEY WA",1/11/2023,19/11/2023,Environmental,STC Charge,KWH,0.006516,1.0401,1.0075,0.006828,23835,162.75,16.28,179.03,N
Accounts Payable,ALINTA ENERGY,ELEC,80018021,18/01/2024,19/02/2024,89010263,80022035033,"Unit 13/190 CAMBRIDGE ST, WEMBLEY WA",1/11/2023,19/11/2023,Environmental,LGC Charge,KWH,0.011044,1.0401,1.0075,0.011573,23835,275.85,27.58,303.43,N
Accounts Payable,ALINTA ENERGY,ELEC,80018021,18/01/2024,19/02/2024,89010263,80022035033,"Unit 13/190 CAMBRIDGE ST, WEMBLEY WA",1/11/2023,19/11/2023,Market,Ancillary Charge,KWH,0.0128,1.0401,1.0075,0.013413,23835,319.71,31.97,351.68,N
Accounts Payable,ALINTA ENERGY,ELEC,80018021,18/01/2024,19/02/2024,89010263,80022035033,"Unit 13/190 CAMBRIDGE ST, WEMBLEY WA",1/11/2023,19/11/2023,Market,Market Fee,KWH,0.00181,1.0401,1.0075,0.001897,23835,45.21,4.52,49.73,N
Accounts Payable,ALINTA ENERGY,ELEC,80018021,18/01/2024,19/02/2024,89010263,80022035033,"Unit 13/190 CAMBRIDGE ST, WEMBLEY WA",1/11/2023,19/11/2023,Energy,Off Peak Energy,KWH,0.0876,1.0401,1.0075,0.091796,12555,"1,152.47",115.25,"1,267.72",N
Accounts Payable,ALINTA ENERGY,ELEC,80018021,18/01/2024,19/02/2024,89010263,80022035033,"Unit 13/190 CAMBRIDGE ST, WEMBLEY WA",1/11/2023,19/11/2023,Energy,Peak Energy,KWH,0.0935,1.0401,1.0075,0.097979,11281,"1,105.26",110.53,"1,215.79",N
Accounts Payable,ALINTA ENERGY,ELEC,80018021,18/01/2024,19/02/2024,89010263,80022035033,"Unit 13/190 CAMBRIDGE ST, WEMBLEY WA",1/11/2023,19/11/2023,Other,Metering Service Charge M11,DAYS,0.56588,,,0.56588,19,10.75,1.08,11.83,N
Accounts Payable,ALINTA ENERGY,ELEC,80018021,18/01/2024,19/02/2024,89010263,80022035033,"Unit 13/190 CAMBRIDGE ST, WEMBLEY WA",1/11/2023,19/11/2023,Network Transmission,Fixed Demand Charge (300 to 1000),DAYS,109.2302,,,109.2302,0,0,0,0,N
Accounts Payable,ALINTA ENERGY,ELEC,80018021,18/01/2024,19/02/2024,89010263,80022035033,"Unit 13/190 CAMBRIDGE ST, WEMBLEY WA",1/11/2023,19/11/2023,Network Transmission,Fixed Demand Charge (1000 to 1500),DAYS,302.93593,,,302.93593,0,0,0,0,N
Accounts Payable,ALINTA ENERGY,ELEC,80018021,18/01/2024,19/02/2024,89010263,80022035033,"Unit 13/190 CAMBRIDGE ST, WEMBLEY WA",1/11/2023,19/11/2023,Network Transmission,Variable Demand Charge (0 to 300),KVA,0.3641,,,0.3641,1995,726.38,72.64,799.02,N
Accounts Payable,ALINTA ENERGY,ELEC,80018021,18/01/2024,19/02/2024,89010263,80022035033,"Unit 13/190 CAMBRIDGE ST, WEMBLEY WA",1/11/2023,19/11/2023,Network Transmission,Variable Demand Charge (300 to 1000),KVA,0.27673,,,0.27673,0,0,0,0,N
Accounts Payable,ALINTA ENERGY,ELEC,80018021,18/01/2024,19/02/2024,89010263,80022035033,"Unit 13/190 CAMBRIDGE ST, WEMBLEY WA",1/11/2023,19/11/2023,Network Transmission,Variable Demand Charge (1000 to 1500),KVA,0.15148,,,0.15148,0,0,0,0,N
