Timestamp,Meter,Imported (Wh),Imported Total reading (kWh),Imported (kWh)
6/19/2024 7:35,202,16456944,16456.944,0.02
6/19/2024 7:40,202,16456961,16456.961,0.017
6/19/2024 7:45,202,16457029,16457.029,0.068
6/19/2024 7:50,202,16457061,16457.061,0.032
6/19/2024 7:55,202,16457077,16457.077,0.016
6/19/2024 8:00,202,16457092,16457.092,0.015
6/19/2024 8:05,202,16457315,16457.315,0.223
6/19/2024 8:10,202,16457574,16457.574,0.259
6/19/2024 8:15,202,16457595,16457.595,0.021
6/19/2024 8:20,202,16457616,16457.616,0.021
6/19/2024 8:25,202,16457637,16457.637,0.021
6/19/2024 8:30,202,16457658,16457.658,0.021
6/19/2024 8:35,202,16457670,16457.67,0.012
6/19/2024 8:40,202,16457681,16457.681,0.011
6/19/2024 8:45,202,16457693,16457.693,0.012
6/19/2024 8:50,202,16457704,16457.704,0.011
6/19/2024 8:55,202,16457715,16457.715,0.011
6/19/2024 9:00,202,16457726,16457.726,0.011
6/19/2024 9:05,202,16457860,16457.86,0.134
6/19/2024 9:10,202,16457878,16457.878,0.018
6/19/2024 9:15,202,16457895,16457.895,0.017
6/19/2024 9:20,202,16457913,16457.913,0.018
6/19/2024 9:25,202,16457939,16457.939,0.026
6/19/2024 9:30,202,16457961,16457.961,0.022
6/19/2024 9:35,202,16457981,16457.981,0.02
6/19/2024 9:40,202,16458002,16458.002,0.021
6/19/2024 9:45,202,16458025,16458.025,0.023
6/19/2024 9:50,202,16458049,16458.049,0.024
6/19/2024 9:55,202,16458072,16458.072,0.023
6/19/2024 10:00,202,16458100,16458.1,0.028
6/19/2024 10:05,202,16458130,16458.13,0.03
6/19/2024 10:10,202,16458159,16458.159,0.029
6/19/2024 10:15,202,16458187,16458.187,0.028
6/19/2024 10:20,202,16458212,16458.212,0.025
6/19/2024 10:25,202,16458234,16458.234,0.022
6/19/2024 10:30,202,16458243,16458.243,0.009
6/19/2024 10:35,202,16458247,16458.247,0.004
6/19/2024 10:40,202,16458252,16458.252,0.005
6/19/2024 10:45,202,16458260,16458.26,0.008
6/19/2024 10:50,202,16458268,16458.268,0.008
6/19/2024 10:55,202,16458277,16458.277,0.009
6/19/2024 11:00,202,16458285,16458.285,0.008
6/19/2024 11:05,202,16458289,16458.289,0.004
6/19/2024 11:10,202,16458292,16458.292,0.003
6/19/2024 11:15,202,16458295,16458.295,0.003
6/19/2024 11:20,202,16458297,16458.297,0.002
6/19/2024 11:25,202,16458300,16458.3,0.003
6/19/2024 11:30,202,16458302,16458.302,0.002
6/19/2024 11:35,202,16458308,16458.308,0.006
6/19/2024 11:40,202,16458317,16458.317,0.009
6/19/2024 11:45,202,16458325,16458.325,0.008
6/19/2024 11:50,202,16458334,16458.334,0.009
6/19/2024 11:55,202,16458340,16458.34,0.006
6/19/2024 12:00,202,16458354,16458.354,0.014
6/19/2024 12:05,202,16458371,16458.371,0.017
6/19/2024 12:10,202,16458388,16458.388,0.017
6/19/2024 12:15,202,16458395,16458.395,0.007
6/19/2024 12:20,202,16458400,16458.4,0.005
6/19/2024 12:25,202,16458409,16458.409,0.009
6/19/2024 12:30,202,16458417,16458.417,0.008
6/19/2024 12:35,202,16458426,16458.426,0.009
6/19/2024 12:40,202,16458435,16458.435,0.009
6/19/2024 12:45,202,16458444,16458.444,0.009
6/19/2024 12:50,202,16458453,16458.453,0.009
6/19/2024 12:55,202,16458462,16458.462,0.009
6/19/2024 13:00,202,16458471,16458.471,0.009
6/19/2024 13:05,202,16458474,16458.474,0.003
6/19/2024 13:10,202,16458478,16458.478,0.004
6/19/2024 13:15,202,16458486,16458.486,0.008
6/19/2024 13:20,202,16458497,16458.497,0.011
6/19/2024 13:25,202,16458507,16458.507,0.01
6/19/2024 13:30,202,16458524,16458.524,0.017
6/19/2024 13:35,202,16458540,16458.54,0.016
6/19/2024 13:40,202,16458556,16458.556,0.016
6/19/2024 13:45,202,16458572,16458.572,0.016
6/19/2024 13:50,202,16458588,16458.588,0.016
6/19/2024 13:55,202,16458678,16458.678,0.09
6/19/2024 14:00,202,16458739,16458.739,0.061
6/19/2024 14:05,202,16458750,16458.75,0.011
6/19/2024 14:10,202,16458760,16458.76,0.01
6/19/2024 14:15,202,16458770,16458.77,0.01
6/19/2024 14:20,202,16458784,16458.784,0.014
6/19/2024 14:25,202,16458801,16458.801,0.017
6/19/2024 14:30,202,16458817,16458.817,0.016
6/19/2024 14:35,202,16458834,16458.834,0.017
6/19/2024 14:40,202,16458851,16458.851,0.017
6/19/2024 14:45,202,16458876,16458.876,0.025
6/19/2024 14:50,202,16458957,16458.957,0.081
6/19/2024 14:55,202,16459197,16459.197,0.24
6/19/2024 15:00,202,16459660,16459.66,0.463
6/19/2024 15:05,202,16460092,16460.092,0.432
6/19/2024 15:10,202,16460412,16460.412,0.32
6/19/2024 15:15,202,16460732,16460.732,0.32
6/19/2024 15:20,202,16460815,16460.815,0.083
6/19/2024 15:25,202,16460856,16460.856,0.041
6/19/2024 15:30,202,16460896,16460.896,0.04
6/19/2024 15:35,202,16460931,16460.931,0.035
6/19/2024 15:40,202,16460965,16460.965,0.034
6/19/2024 15:45,202,16460997,16460.997,0.032
6/19/2024 15:50,202,16461028,16461.028,0.031
6/19/2024 15:55,202,16461067,16461.067,0.039
6/19/2024 16:00,202,16461095,16461.095,0.028
6/19/2024 16:05,202,16461275,16461.275,0.18
6/19/2024 16:10,202,16461708,16461.708,0.433
6/19/2024 16:15,202,16462330,16462.33,0.622
6/19/2024 16:20,202,16462645,16462.645,0.315
6/19/2024 16:25,202,16462834,16462.834,0.189
6/19/2024 16:30,202,16463020,16463.02,0.186
6/19/2024 16:35,202,16463202,16463.202,0.182
6/19/2024 16:40,202,16463383,16463.383,0.181
6/19/2024 16:45,202,16463556,16463.556,0.173
6/19/2024 16:50,202,16463731,16463.731,0.175
6/19/2024 16:55,202,16463905,16463.905,0.174
6/19/2024 17:00,202,16464093,16464.093,0.188
6/19/2024 17:05,202,16464174,16464.174,0.081
6/19/2024 17:10,202,16464226,16464.226,0.052
6/19/2024 17:15,202,16464270,16464.27,0.044
6/19/2024 17:20,202,16464312,16464.312,0.042
6/19/2024 17:25,202,16464353,16464.353,0.041
6/19/2024 17:30,202,16464397,16464.397,0.044
6/19/2024 17:35,202,16464433,16464.433,0.036
6/19/2024 17:40,202,16464465,16464.465,0.032
6/19/2024 17:45,202,16464496,16464.496,0.031
6/19/2024 17:50,202,16464528,16464.528,0.032
6/19/2024 17:55,202,16464564,16464.564,0.036
6/19/2024 18:00,202,16464665,16464.665,0.101
6/19/2024 18:05,202,16465010,16465.01,0.345
6/19/2024 18:10,202,16465243,16465.243,0.233
6/19/2024 18:15,202,16465281,16465.281,0.038
6/19/2024 18:20,202,16465320,16465.32,0.039
6/19/2024 18:25,202,16465354,16465.354,0.034
6/19/2024 18:30,202,16465386,16465.386,0.032
6/19/2024 18:35,202,16465419,16465.419,0.033
6/19/2024 18:40,202,16465451,16465.451,0.032
6/19/2024 18:45,202,16465483,16465.483,0.032
6/19/2024 18:50,202,16465514,16465.514,0.031
6/19/2024 18:55,202,16465547,16465.547,0.033
6/19/2024 19:00,202,16465584,16465.584,0.037
6/19/2024 19:05,202,16465621,16465.621,0.037
6/19/2024 19:10,202,16465660,16465.66,0.039
6/19/2024 19:15,202,16465694,16465.694,0.034
6/19/2024 19:20,202,16465726,16465.726,0.032
6/19/2024 19:25,202,16465759,16465.759,0.033
6/19/2024 19:30,202,16465792,16465.792,0.033
6/19/2024 19:35,202,16465824,16465.824,0.032
6/19/2024 19:40,202,16465993,16465.993,0.169
6/19/2024 19:45,202,16466268,16466.268,0.275
6/19/2024 19:50,202,16466306,16466.306,0.038
6/19/2024 19:55,202,16466406,16466.406,0.1
6/19/2024 20:00,202,16466518,16466.518,0.112
6/19/2024 20:05,202,16466557,16466.557,0.039
6/19/2024 20:10,202,16466596,16466.596,0.039
6/19/2024 20:15,202,16466629,16466.629,0.033
6/19/2024 20:20,202,16466661,16466.661,0.032
6/19/2024 20:25,202,16466694,16466.694,0.033
6/19/2024 20:30,202,16466726,16466.726,0.032
6/19/2024 20:35,202,16466763,16466.763,0.037
6/19/2024 20:40,202,16466802,16466.802,0.039
6/19/2024 20:45,202,16466840,16466.84,0.038
6/19/2024 20:50,202,16466879,16466.879,0.039
6/19/2024 20:55,202,16466917,16466.917,0.038
6/19/2024 21:00,202,16466953,16466.953,0.036
6/19/2024 21:05,202,16466985,16466.985,0.032
6/19/2024 21:10,202,16467018,16467.018,0.033
6/19/2024 21:15,202,16467051,16467.051,0.033
6/19/2024 21:20,202,16467083,16467.083,0.032
6/19/2024 21:25,202,16467119,16467.119,0.036
6/19/2024 21:30,202,16467216,16467.216,0.097
6/19/2024 21:35,202,16467527,16467.527,0.311
6/19/2024 21:40,202,16467587,16467.587,0.06
6/19/2024 21:45,202,16467606,16467.606,0.019
6/19/2024 21:50,202,16467825,16467.825,0.219
6/19/2024 21:55,202,16468125,16468.125,0.3
6/19/2024 22:00,202,16468426,16468.426,0.301
6/19/2024 22:05,202,16468717,16468.717,0.291
6/19/2024 22:10,202,16469008,16469.008,0.291
6/19/2024 22:15,202,16469303,16469.303,0.295
6/19/2024 22:20,202,16469602,16469.602,0.299
6/19/2024 22:25,202,16469660,16469.66,0.058
6/19/2024 22:30,202,16469673,16469.673,0.013
6/19/2024 22:35,202,16469686,16469.686,0.013
6/19/2024 22:40,202,16469696,16469.696,0.01
6/19/2024 22:45,202,16469704,16469.704,0.008
6/19/2024 22:50,202,16469713,16469.713,0.009
6/19/2024 22:55,202,16469721,16469.721,0.008
6/19/2024 23:00,202,16469729,16469.729,0.008
6/19/2024 23:05,202,16469737,16469.737,0.008
6/19/2024 23:10,202,16469749,16469.749,0.012
6/19/2024 23:15,202,16469762,16469.762,0.013
6/19/2024 23:20,202,16469774,16469.774,0.012
6/19/2024 23:25,202,16469787,16469.787,0.013
6/19/2024 23:30,202,16469795,16469.795,0.008
6/19/2024 23:35,202,16469816,16469.816,0.021
6/19/2024 23:40,202,16469837,16469.837,0.021
6/19/2024 23:45,202,16469857,16469.857,0.02
6/19/2024 23:50,202,16469863,16469.863,0.006
6/19/2024 23:55,202,16469873,16469.873,0.01
6/20/2024 0:00,202,16469884,16469.884,0.011
6/20/2024 0:05,202,16469897,16469.897,0.013
6/20/2024 0:10,202,16469909,16469.909,0.012
6/20/2024 0:15,202,16469922,16469.922,0.013
6/20/2024 0:20,202,16469934,16469.934,0.012
6/20/2024 0:25,202,16469946,16469.946,0.012
6/20/2024 0:30,202,16469958,16469.958,0.012
6/20/2024 0:35,202,16469969,16469.969,0.011
6/20/2024 0:40,202,16469975,16469.975,0.006
6/20/2024 0:45,202,16469980,16469.98,0.005
6/20/2024 0:50,202,16469986,16469.986,0.006
6/20/2024 0:55,202,16469992,16469.992,0.006
6/20/2024 1:00,202,16469998,16469.998,0.006
6/20/2024 1:05,202,16470008,16470.008,0.01
6/20/2024 1:10,202,16470020,16470.02,0.012
6/20/2024 1:15,202,16470033,16470.033,0.013
6/20/2024 1:20,202,16470045,16470.045,0.012
6/20/2024 1:25,202,16470057,16470.057,0.012
6/20/2024 1:30,202,16470064,16470.064,0.007
6/20/2024 1:35,202,16470071,16470.071,0.007
6/20/2024 1:40,202,16470077,16470.077,0.006
6/20/2024 1:45,202,16470084,16470.084,0.007
6/20/2024 1:50,202,16470090,16470.09,0.006
6/20/2024 1:55,202,16470098,16470.098,0.008
6/20/2024 2:00,202,16470111,16470.111,0.013
6/20/2024 2:05,202,16470123,16470.123,0.012
6/20/2024 2:10,202,16470136,16470.136,0.013
6/20/2024 2:15,202,16470148,16470.148,0.012
6/20/2024 2:20,202,16470156,16470.156,0.008
6/20/2024 2:25,202,16470161,16470.161,0.005
6/20/2024 2:30,202,16470167,16470.167,0.006
6/20/2024 2:35,202,16470173,16470.173,0.006
6/20/2024 2:40,202,16470179,16470.179,0.006
6/20/2024 2:45,202,16470185,16470.185,0.006
6/20/2024 2:50,202,16470195,16470.195,0.01
6/20/2024 2:55,202,16470207,16470.207,0.012
6/20/2024 3:00,202,16470219,16470.219,0.012
6/20/2024 3:05,202,16470232,16470.232,0.013
6/20/2024 3:10,202,16470241,16470.241,0.009
6/20/2024 3:15,202,16470247,16470.247,0.006
6/20/2024 3:20,202,16470253,16470.253,0.006
6/20/2024 3:25,202,16470259,16470.259,0.006
6/20/2024 3:30,202,16470265,16470.265,0.006
6/20/2024 3:35,202,16470272,16470.272,0.007
6/20/2024 3:40,202,16470280,16470.28,0.008
6/20/2024 3:45,202,16470292,16470.292,0.012
6/20/2024 3:50,202,16470304,16470.304,0.012
6/20/2024 3:55,202,16470316,16470.316,0.012
6/20/2024 4:00,202,16470327,16470.327,0.011
6/20/2024 4:05,202,16470333,16470.333,0.006
6/20/2024 4:10,202,16470339,16470.339,0.006
6/20/2024 4:15,202,16470345,16470.345,0.006
6/20/2024 4:20,202,16470351,16470.351,0.006
6/20/2024 4:25,202,16470358,16470.358,0.007
6/20/2024 4:30,202,16470364,16470.364,0.006
6/20/2024 4:35,202,16470374,16470.374,0.01
6/20/2024 4:40,202,16470386,16470.386,0.012
6/20/2024 4:45,202,16470485,16470.485,0.099
6/20/2024 4:50,202,16470783,16470.783,0.298
6/20/2024 4:55,202,16470878,16470.878,0.095
6/20/2024 5:00,202,16470884,16470.884,0.006
6/20/2024 5:05,202,16470891,16470.891,0.007
6/20/2024 5:10,202,16470897,16470.897,0.006
6/20/2024 5:15,202,16470904,16470.904,0.007
6/20/2024 5:20,202,16470910,16470.91,0.006
6/20/2024 5:25,202,16470916,16470.916,0.006
6/20/2024 5:30,202,16470927,16470.927,0.011
6/20/2024 5:35,202,16470940,16470.94,0.013
6/20/2024 5:40,202,16470952,16470.952,0.012
6/20/2024 5:45,202,16470964,16470.964,0.012
6/20/2024 5:50,202,16470971,16470.971,0.007
6/20/2024 5:55,202,16470977,16470.977,0.006
6/20/2024 6:00,202,16470983,16470.983,0.006
6/20/2024 6:05,202,16470989,16470.989,0.006
6/20/2024 6:10,202,16470995,16470.995,0.006
6/20/2024 6:15,202,16471001,16471.001,0.006
6/20/2024 6:20,202,16471007,16471.007,0.006
6/20/2024 6:25,202,16471013,16471.013,0.006
6/20/2024 6:30,202,16471019,16471.019,0.006
6/20/2024 6:35,202,16471025,16471.025,0.006
6/20/2024 6:40,202,16471031,16471.031,0.006
6/20/2024 6:45,202,16471037,16471.037,0.006
6/20/2024 6:50,202,16471043,16471.043,0.006
6/20/2024 6:55,202,16471051,16471.051,0.008
6/20/2024 7:00,202,16471063,16471.063,0.012
6/20/2024 7:05,202,16471074,16471.074,0.011
6/20/2024 7:10,202,16471080,16471.08,0.006
6/20/2024 7:15,202,16471086,16471.086,0.006
6/20/2024 7:20,202,16471092,16471.092,0.006
6/20/2024 7:25,202,16471097,16471.097,0.005
6/20/2024 7:30,202,16471103,16471.103,0.006
6/20/2024 7:35,202,16471109,16471.109,0.006
6/20/2024 7:40,202,16471113,16471.113,0.004
6/20/2024 7:45,202,16471117,16471.117,0.004
6/20/2024 7:50,202,16471120,16471.12,0.003
6/20/2024 7:55,202,16471130,16471.13,0.01
6/20/2024 8:00,202,16471139,16471.139,0.009
6/20/2024 8:05,202,16471146,16471.146,0.007
6/20/2024 8:10,202,16471150,16471.15,0.004
6/20/2024 8:15,202,16471154,16471.154,0.004
6/20/2024 8:20,202,16471157,16471.157,0.003
6/20/2024 8:25,202,16471161,16471.161,0.004
6/20/2024 8:30,202,16471165,16471.165,0.004
6/20/2024 8:35,202,16471168,16471.168,0.003
6/20/2024 8:40,202,16471172,16471.172,0.004
6/20/2024 8:45,202,16471176,16471.176,0.004
6/20/2024 8:50,202,16471185,16471.185,0.009
6/20/2024 8:55,202,16471298,16471.298,0.113
6/20/2024 9:00,202,16471379,16471.379,0.081
6/20/2024 9:05,202,16471414,16471.414,0.035
6/20/2024 9:10,202,16471575,16471.575,0.161
6/20/2024 9:15,202,16471871,16471.871,0.296
6/20/2024 9:20,202,16471910,16471.91,0.039
6/20/2024 9:25,202,16471923,16471.923,0.013
6/20/2024 9:30,202,16471936,16471.936,0.013
6/20/2024 9:35,202,16472048,16472.048,0.112
6/20/2024 9:40,202,16472073,16472.073,0.025
6/20/2024 9:45,202,16472102,16472.102,0.029
6/20/2024 9:50,202,16472130,16472.13,0.028
6/20/2024 9:55,202,16472154,16472.154,0.024
6/20/2024 10:00,202,16472176,16472.176,0.022
6/20/2024 10:05,202,16472236,16472.236,0.06
6/20/2024 10:10,202,16472267,16472.267,0.031
6/20/2024 10:15,202,16472570,16472.57,0.303
6/20/2024 10:20,202,16472695,16472.695,0.125
6/20/2024 10:25,202,16472717,16472.717,0.022
6/20/2024 10:30,202,16472741,16472.741,0.024
6/20/2024 10:35,202,16472769,16472.769,0.028
6/20/2024 10:40,202,16472797,16472.797,0.028
6/20/2024 10:45,202,16472822,16472.822,0.025
6/20/2024 10:50,202,16472844,16472.844,0.022
6/20/2024 10:55,202,16472866,16472.866,0.022
6/20/2024 11:00,202,16472889,16472.889,0.023
6/20/2024 11:05,202,16472911,16472.911,0.022
6/20/2024 11:10,202,16472934,16472.934,0.023
6/20/2024 11:15,202,16472961,16472.961,0.027
6/20/2024 11:20,202,16472992,16472.992,0.031
6/20/2024 11:25,202,16473021,16473.021,0.029
6/20/2024 11:30,202,16473045,16473.045,0.024
6/20/2024 11:35,202,16473062,16473.062,0.017
6/20/2024 11:40,202,16473079,16473.079,0.017
6/20/2024 11:45,202,16473096,16473.096,0.017
6/20/2024 11:50,202,16473112,16473.112,0.016
6/20/2024 11:55,202,16473128,16473.128,0.016
6/20/2024 12:00,202,16473143,16473.143,0.015
6/20/2024 12:05,202,16473163,16473.163,0.02
6/20/2024 12:10,202,16473184,16473.184,0.021
6/20/2024 12:15,202,16473278,16473.278,0.094
6/20/2024 12:20,202,16473400,16473.4,0.122
6/20/2024 12:25,202,16473695,16473.695,0.295
6/20/2024 12:30,202,16473711,16473.711,0.016
6/20/2024 12:35,202,16473727,16473.727,0.016
6/20/2024 12:40,202,16473748,16473.748,0.021
6/20/2024 12:45,202,16473768,16473.768,0.02
6/20/2024 12:50,202,16473786,16473.786,0.018
6/20/2024 12:55,202,16473802,16473.802,0.016
6/20/2024 13:00,202,16473830,16473.83,0.028
6/20/2024 13:05,202,16473846,16473.846,0.016
6/20/2024 13:10,202,16473868,16473.868,0.022
6/20/2024 13:15,202,16473991,16473.991,0.123
6/20/2024 13:20,202,16474386,16474.386,0.395
6/20/2024 13:25,202,16474438,16474.438,0.052
6/20/2024 13:30,202,16474453,16474.453,0.015
6/20/2024 13:35,202,16474467,16474.467,0.014
6/20/2024 13:40,202,16474484,16474.484,0.017
6/20/2024 13:45,202,16474503,16474.503,0.019
6/20/2024 13:50,202,16474525,16474.525,0.022
6/20/2024 13:55,202,16474548,16474.548,0.023
6/20/2024 14:00,202,16474569,16474.569,0.021
6/20/2024 14:05,202,16474584,16474.584,0.015
6/20/2024 14:10,202,16474600,16474.6,0.016
6/20/2024 14:15,202,16474617,16474.617,0.017
6/20/2024 14:20,202,16474633,16474.633,0.016
6/20/2024 14:25,202,16474650,16474.65,0.017
6/20/2024 14:30,202,16474671,16474.671,0.021
6/20/2024 14:35,202,16474694,16474.694,0.023
6/20/2024 14:40,202,16474759,16474.759,0.065
6/20/2024 14:45,202,16474792,16474.792,0.033
6/20/2024 14:50,202,16474820,16474.82,0.028
6/20/2024 14:55,202,16474842,16474.842,0.022
6/20/2024 15:00,202,16474865,16474.865,0.023
6/20/2024 15:05,202,16474892,16474.892,0.027
6/20/2024 15:10,202,16474922,16474.922,0.03
6/20/2024 15:15,202,16474952,16474.952,0.03
6/20/2024 15:20,202,16474988,16474.988,0.036
6/20/2024 15:25,202,16475095,16475.095,0.107
6/20/2024 15:30,202,16475236,16475.236,0.141
6/20/2024 15:35,202,16475429,16475.429,0.193
6/20/2024 15:40,202,16475571,16475.571,0.142
6/20/2024 15:45,202,16475621,16475.621,0.05
6/20/2024 15:50,202,16475669,16475.669,0.048
6/20/2024 15:55,202,16475718,16475.718,0.049
6/20/2024 16:00,202,16475758,16475.758,0.04
6/20/2024 16:05,202,16475801,16475.801,0.043
6/20/2024 16:10,202,16476111,16476.111,0.31
6/20/2024 16:15,202,16476237,16476.237,0.126
6/20/2024 16:20,202,16476283,16476.283,0.046
6/20/2024 16:25,202,16476324,16476.324,0.041
6/20/2024 16:30,202,16476366,16476.366,0.042
6/20/2024 16:35,202,16476415,16476.415,0.049
6/20/2024 16:40,202,16476452,16476.452,0.037
6/20/2024 16:45,202,16476487,16476.487,0.035
6/20/2024 16:50,202,16476522,16476.522,0.035
6/20/2024 16:55,202,16476557,16476.557,0.035
6/20/2024 17:00,202,16476586,16476.586,0.029
6/20/2024 17:05,202,16476744,16476.744,0.158
6/20/2024 17:10,202,16476906,16476.906,0.162
6/20/2024 17:15,202,16477067,16477.067,0.161
6/20/2024 17:20,202,16477230,16477.23,0.163
6/20/2024 17:25,202,16477393,16477.393,0.163
6/20/2024 17:30,202,16477565,16477.565,0.172
6/20/2024 17:35,202,16477736,16477.736,0.171
6/20/2024 17:40,202,16477896,16477.896,0.16
6/20/2024 17:45,202,16478057,16478.057,0.161
6/20/2024 17:50,202,16478217,16478.217,0.16
6/20/2024 17:55,202,16478350,16478.35,0.133
6/20/2024 18:00,202,16478387,16478.387,0.037
6/20/2024 18:05,202,16478407,16478.407,0.02
6/20/2024 18:10,202,16478425,16478.425,0.018
6/20/2024 18:15,202,16478442,16478.442,0.017
6/20/2024 18:20,202,16478463,16478.463,0.021
6/20/2024 18:25,202,16478490,16478.49,0.027
6/20/2024 18:30,202,16478517,16478.517,0.027
6/20/2024 18:35,202,16478545,16478.545,0.028
6/20/2024 18:40,202,16478572,16478.572,0.027
6/20/2024 18:45,202,16478597,16478.597,0.025
6/20/2024 18:50,202,16478618,16478.618,0.021
6/20/2024 18:55,202,16478639,16478.639,0.021
6/20/2024 19:00,202,16478672,16478.672,0.033
6/20/2024 19:05,202,16478718,16478.718,0.046
6/20/2024 19:10,202,16478745,16478.745,0.027
6/20/2024 19:15,202,16478773,16478.773,0.028
6/20/2024 19:20,202,16478800,16478.8,0.027
6/20/2024 19:25,202,16478827,16478.827,0.027
6/20/2024 19:30,202,16478854,16478.854,0.027
6/20/2024 19:35,202,16478877,16478.877,0.023
6/20/2024 19:40,202,16478898,16478.898,0.021
6/20/2024 19:45,202,16478920,16478.92,0.022
6/20/2024 19:50,202,16478941,16478.941,0.021
6/20/2024 19:55,202,16478962,16478.962,0.021
6/20/2024 20:00,202,16478989,16478.989,0.027
6/20/2024 20:05,202,16479016,16479.016,0.027
6/20/2024 20:10,202,16479043,16479.043,0.027
6/20/2024 20:15,202,16479071,16479.071,0.028
6/20/2024 20:20,202,16479098,16479.098,0.027
6/20/2024 20:25,202,16479121,16479.121,0.023
6/20/2024 20:30,202,16479142,16479.142,0.021
6/20/2024 20:35,202,16479163,16479.163,0.021
6/20/2024 20:40,202,16479185,16479.185,0.022
6/20/2024 20:45,202,16479208,16479.208,0.023
6/20/2024 20:50,202,16479236,16479.236,0.028
6/20/2024 20:55,202,16479263,16479.263,0.027
6/20/2024 21:00,202,16479290,16479.29,0.027
6/20/2024 21:05,202,16479318,16479.318,0.028
6/20/2024 21:10,202,16479339,16479.339,0.021
6/20/2024 21:15,202,16479346,16479.346,0.007
6/20/2024 21:20,202,16479352,16479.352,0.006
6/20/2024 21:25,202,16479452,16479.452,0.1
6/20/2024 21:30,202,16479748,16479.748,0.296
6/20/2024 21:35,202,16480046,16480.046,0.298
6/20/2024 21:40,202,16480348,16480.348,0.302
6/20/2024 21:45,202,16480650,16480.65,0.302
6/20/2024 21:50,202,16480949,16480.949,0.299
6/20/2024 21:55,202,16481248,16481.248,0.299
6/20/2024 22:00,202,16481544,16481.544,0.296
6/20/2024 22:05,202,16481839,16481.839,0.295
6/20/2024 22:10,202,16482133,16482.133,0.294
6/20/2024 22:15,202,16482276,16482.276,0.143
6/20/2024 22:20,202,16482282,16482.282,0.006
6/20/2024 22:25,202,16482288,16482.288,0.006
6/20/2024 22:30,202,16482301,16482.301,0.013
6/20/2024 22:35,202,16482315,16482.315,0.014
6/20/2024 22:40,202,16482328,16482.328,0.013
6/20/2024 22:45,202,16482341,16482.341,0.013
6/20/2024 22:50,202,16482351,16482.351,0.01
6/20/2024 22:55,202,16482358,16482.358,0.007
6/20/2024 23:00,202,16482364,16482.364,0.006
6/20/2024 23:05,202,16482370,16482.37,0.006
6/20/2024 23:10,202,16482376,16482.376,0.006
6/20/2024 23:15,202,16482382,16482.382,0.006
6/20/2024 23:20,202,16482391,16482.391,0.009
6/20/2024 23:25,202,16482403,16482.403,0.012
6/20/2024 23:30,202,16482414,16482.414,0.011
6/20/2024 23:35,202,16482426,16482.426,0.012
6/20/2024 23:40,202,16482436,16482.436,0.01
6/20/2024 23:45,202,16482441,16482.441,0.005
6/20/2024 23:50,202,16482447,16482.447,0.006
6/20/2024 23:55,202,16482452,16482.452,0.005
6/21/2024 0:00,202,16482458,16482.458,0.006
6/21/2024 0:05,202,16482464,16482.464,0.006
6/21/2024 0:10,202,16482471,16482.471,0.007
6/21/2024 0:15,202,16482482,16482.482,0.011
6/21/2024 0:20,202,16482494,16482.494,0.012
6/21/2024 0:25,202,16482505,16482.505,0.011
6/21/2024 0:30,202,16482517,16482.517,0.012
6/21/2024 0:35,202,16482522,16482.522,0.005
6/21/2024 0:40,202,16482528,16482.528,0.006
6/21/2024 0:45,202,16482534,16482.534,0.006
6/21/2024 0:50,202,16482539,16482.539,0.005
6/21/2024 0:55,202,16482545,16482.545,0.006
6/21/2024 1:00,202,16482551,16482.551,0.006
6/21/2024 1:05,202,16482561,16482.561,0.01
6/21/2024 1:10,202,16482573,16482.573,0.012
6/21/2024 1:15,202,16482584,16482.584,0.011
6/21/2024 1:20,202,16482596,16482.596,0.012
6/21/2024 1:25,202,16482604,16482.604,0.008
6/21/2024 1:30,202,16482609,16482.609,0.005
6/21/2024 1:35,202,16482615,16482.615,0.006
6/21/2024 1:40,202,16482621,16482.621,0.006
6/21/2024 1:45,202,16482627,16482.627,0.006
6/21/2024 1:50,202,16482632,16482.632,0.005
6/21/2024 1:55,202,16482640,16482.64,0.008
6/21/2024 2:00,202,16482652,16482.652,0.012
6/21/2024 2:05,202,16482663,16482.663,0.011
6/21/2024 2:10,202,16482677,16482.677,0.014
6/21/2024 2:15,202,16482687,16482.687,0.01
6/21/2024 2:20,202,16482693,16482.693,0.006
6/21/2024 2:25,202,16482700,16482.7,0.007
6/21/2024 2:30,202,16482706,16482.706,0.006
6/21/2024 2:35,202,16482712,16482.712,0.006
6/21/2024 2:40,202,16482718,16482.718,0.006
6/21/2024 2:45,202,16482724,16482.724,0.006
6/21/2024 2:50,202,16482734,16482.734,0.01
6/21/2024 2:55,202,16482746,16482.746,0.012
6/21/2024 3:00,202,16482758,16482.758,0.012
6/21/2024 3:05,202,16482769,16482.769,0.011
6/21/2024 3:10,202,16482777,16482.777,0.008
6/21/2024 3:15,202,16482782,16482.782,0.005
6/21/2024 3:20,202,16482788,16482.788,0.006
6/21/2024 3:25,202,16482794,16482.794,0.006
6/21/2024 3:30,202,16482800,16482.8,0.006
6/21/2024 3:35,202,16482805,16482.805,0.005
6/21/2024 3:40,202,16482812,16482.812,0.007
6/21/2024 3:45,202,16482913,16482.913,0.101
6/21/2024 3:50,202,16483213,16483.213,0.3
6/21/2024 3:55,202,16483370,16483.37,0.157
6/21/2024 4:00,202,16483381,16483.381,0.011
6/21/2024 4:05,202,16483395,16483.395,0.014
6/21/2024 4:10,202,16483415,16483.415,0.02
